"MONTH","DAY_OF_WEEK","DEP_DEL15","DEP_TIME_BLK","DISTANCE_GROUP","SEGMENT_NUMBER","CONCURRENT_FLIGHTS","NUMBER_OF_SEATS","CARRIER_NAME","AIRPORT_FLIGHTS_MONTH","AIRLINE_FLIGHTS_MONTH","AIRLINE_AIRPORT_FLIGHTS_MONTH","AVG_MONTHLY_PASS_AIRPORT","AVG_MONTHLY_PASS_AIRLINE","FLT_ATTENDANTS_PER_PASS","GROUND_SERV_PER_PASS","PLANE_AGE","DEPARTING_AIRPORT","LATITUDE","LONGITUDE","PREVIOUS_AIRPORT","PRCP","SNOW","SNWD","TMAX","AWND"
6,5,0,"1000-1059",2,2,11,70,"SkyWest Airlines Inc.",5313,71188,614,614236,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"San Jose International",37.363,-121.941,"Austin - Bergstrom International",0,0,0,77,7.16
6,5,0,"1200-1259",2,4,10,143,"Southwest Airlines Co.",5313,112879,2956,614236,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"San Jose International",37.363,-121.941,"Hollywood-Burbank Midpoint",0,0,0,77,7.16
6,5,0,"1700-1759",3,5,13,76,"SkyWest Airlines Inc.",5313,71188,614,614236,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"San Jose International",37.363,-121.941,"Seattle International",0,0,0,77,7.16
6,5,0,"2100-2159",3,6,6,143,"Southwest Airlines Co.",5313,112879,2956,614236,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"San Jose International",37.363,-121.941,"Spokane International",0,0,0,77,7.16
6,3,0,"0700-0759",10,1,28,267,"United Air Lines Inc.",14595,53737,5054,1908862,8501631,0.000253804240621594,0.000228985473493263,22,"San Francisco International",37.619,-122.375,"NONE",0,0,0,86,9.17
6,3,0,"1000-1059",9,2,35,173,"United Air Lines Inc.",14595,53737,5054,1908862,8501631,0.000253804240621594,0.000228985473493263,3,"San Francisco International",37.619,-122.375,"Philadelphia International",0,0,0,86,9.17
6,3,0,"1200-1259",10,2,14,102,"American Airlines Inc.",10606,76419,1179,1680928,11744595,9.82082928995461e-05,0.000177287219593097,6,"John F. Kennedy International",40.639,-73.777,"Logan International",0,0,0,74,10.51
6,3,0,"1900-1959",4,3,22,76,"Endeavor Air Inc.",10606,21319,1923,1680928,1212846,0,9.35127761744562e-05,10,"John F. Kennedy International",40.639,-73.777,"Patrick Henry International",0,0,0,74,10.51
6,3,0,"1500-1559",2,5,2,76,"Midwest Airline, Inc.",1100,26990,243,90681,1529740,1.25293581928874e-06,0.00012382274422797,4,"Portland International Jetport",43.644,-70.304,"Philadelphia International",0,0,0,73,7.61
6,3,0,"0800-0859",3,1,53,180,"Delta Air Lines Inc.",21878,87183,1007,2743323,12460183,0.00014416588498786,0.000148660200942204,3,"Stapleton International",39.774,-104.88,"NONE",0,0,0,73,7.16
6,3,0,"1700-1759",5,5,70,143,"Southwest Airlines Co.",21878,112879,5954,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Stapleton International",39.774,-104.88,"Salt Lake City International",0,0,0,73,7.16
6,3,0,"1200-1259",6,2,10,175,"Southwest Airlines Co.",4615,112879,2056,477995,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"Kansas City International",39.298,-94.714,"Phoenix Sky Harbor International",0.51,0,0,74,8.5
6,3,1,"1500-1559",2,4,10,143,"Southwest Airlines Co.",4615,112879,2056,477995,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Kansas City International",39.298,-94.714,"Raleigh-Durham International",0.51,0,0,74,8.5
6,3,0,"0001-0559",4,1,4,186,"Frontier Airlines Inc.",6007,11337,249,874468,1857122,0.000115725648276774,7.1346948724339e-06,1,"Tampa International",27.973,-82.535,"NONE",0.06,0,0,89,10.74
6,3,0,"1000-1059",2,2,14,143,"Southwest Airlines Co.",6007,112879,2289,874468,13382999,6.17823630146092e-05,9.88941230999822e-05,12,"Tampa International",27.973,-82.535,"Theodore Francis Green State",0.06,0,0,89,10.74
6,3,0,"1700-1759",5,4,18,154,"United Air Lines Inc.",4733,53737,418,564680,8501631,0.000253804240621594,0.000228985473493263,20,"Louis Armstrong New Orleans International",29.991,-90.251,"Newark Liberty International",0,0,0,85,4.47
6,3,1,"1500-1559",5,3,19,157,"Delta Air Lines Inc.",7008,87183,729,1413432,12460183,0.00014416588498786,0.000148660200942204,18,"Miami International",25.792,-80.286,"John F. Kennedy International",0.03,0,0,92,4.03
6,3,1,"1600-1659",5,4,13,120,"United Air Lines Inc.",7008,53737,280,1413432,8501631,0.000253804240621594,0.000228985473493263,21,"Miami International",25.792,-80.286,"Newark Liberty International",0.03,0,0,92,4.03
6,3,0,"0600-0659",2,1,15,70,"Comair Inc.",4183,24179,445,364314,1245396,0,8.99981056904297e-05,15,"Cincinnati/Northern Kentucky International",39.048,-84.669,"NONE",0.23,0,0,76,6.71
6,3,0,"0800-0859",4,1,9,76,"Endeavor Air Inc.",4183,21319,1068,364314,1212846,0,9.35127761744562e-05,11,"Cincinnati/Northern Kentucky International",39.048,-84.669,"NONE",0.23,0,0,76,6.71
6,3,0,"1000-1059",2,3,6,66,"Mesa Airlines Inc.",4183,18858,125,364314,1191889,0,9.13115711617083e-05,13,"Cincinnati/Northern Kentucky International",39.048,-84.669,"Washington Dulles International",0.23,0,0,76,6.71
6,3,0,"2100-2159",10,3,15,159,"JetBlue Airways",12427,24204,4294,1472200,3190369,0.000160038925478751,0.00012686617611397,2,"Logan International",42.364,-71.006,"Los Angeles International",0,0,0,75,11.63
6,3,0,"0600-0659",3,1,13,157,"Alaska Airlines Inc.",4507,23065,207,529046,2884187,3.23314615661123e-05,0.000174601449726556,12,"Metropolitan Oakland International",37.721,-122.221,"NONE",0,0,0,101,5.59
6,3,0,"0001-0559",6,1,8,175,"Southwest Airlines Co.",4507,112879,3416,529046,13382999,6.17823630146092e-05,9.88941230999822e-05,5,"Metropolitan Oakland International",37.721,-122.221,"NONE",0,0,0,101,5.59
6,3,0,"1800-1859",2,6,10,150,"JetBlue Airways",4507,24204,94,529046,3190369,0.000160038925478751,0.00012686617611397,19,"Metropolitan Oakland International",37.721,-122.221,"Long Beach Daugherty Field",0,0,0,101,5.59
6,3,0,"2000-2059",3,6,20,90,"Comair Inc.",10055,24179,1363,1297685,1245396,0,8.99981056904297e-05,3,"Philadelphia International",39.868,-75.249,"Pensacola Regional",0,0,0,76,9.17
6,3,0,"1300-1359",6,2,3,180,"Delta Air Lines Inc.",2086,87183,283,222594,12460183,0.00014416588498786,0.000148660200942204,4,"Anchorage International",61.169,-149.985,"Seattle International",0,0,0,69,8.28
6,3,0,"0700-0759",3,1,10,110,"Delta Air Lines Inc.",3351,87183,353,429725,12460183,0.00014416588498786,0.000148660200942204,19,"Orange County",33.676,-117.867,"NONE",0,0,0,75,6.71
6,3,0,"1700-1759",1,5,3,70,"SkyWest Airlines Inc.",1131,71188,163,105972,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"Syracuse Hancock International",43.111,-76.102,"LaGuardia",0,0,0,77,6.26
6,3,0,"0800-0859",11,1,17,157,"Alaska Airlines Inc.",5313,23065,660,614236,2884187,3.23314615661123e-05,0.000174601449726556,7,"San Jose International",37.363,-121.941,"NONE",0,0,0,95,6.71
6,3,0,"1700-1759",3,6,46,76,"Mesa Airlines Inc.",5971,18858,2039,780326,1191889,0,9.13115711617083e-05,3,"Washington Dulles International",38.942,-77.458,"Cincinnati/Northern Kentucky International",0.08,0,0,77,6.26
6,3,0,"1600-1659",1,6,10,143,"Southwest Airlines Co.",4967,112879,4499,589072,13382999,6.17823630146092e-05,9.88941230999822e-05,18,"William P Hobby",29.645,-95.279,"Louis Armstrong New Orleans International",0,0,0,92,4.7
6,6,0,"1100-1159",5,1,44,76,"SkyWest Airlines Inc.",21878,71188,4516,2743323,3472966,3.41926740144364e-05,9.90027880586417e-05,5,"Stapleton International",39.774,-104.88,"NONE",0.02,0,0,79,9.62
6,6,0,"1100-1159",6,3,44,186,"Frontier Airlines Inc.",21878,11337,2386,2743323,1857122,0.000115725648276774,7.1346948724339e-06,1,"Stapleton International",39.774,-104.88,"Lafayette Regional",0.02,0,0,79,9.62
6,6,1,"1400-1459",3,4,16,187,"American Airlines Inc.",21878,76419,827,2743323,11744595,9.82082928995461e-05,0.000177287219593097,10,"Stapleton International",39.774,-104.88,"Dallas Fort Worth Regional",0.02,0,0,79,9.62
6,6,0,"1400-1459",1,3,4,76,"Endeavor Air Inc.",1408,21319,102,106382,1212846,0,9.35127761744562e-05,12,"Greenville-Spartanburg",34.899,-82.214,"Atlanta Municipal",0,0,0,84,5.59
6,7,1,"0700-0759",5,1,17,230,"Frontier Airlines Inc.",4282,11337,310,404265,1857122,0.000115725648276774,7.1346948724339e-06,3,"Cleveland-Hopkins International",41.411,-81.849,"NONE",0.97,0,0,74,4.92
6,7,0,"2200-2259",9,4,12,187,"American Airlines Inc.",13892,76419,4721,1827202,11744595,9.82082928995461e-05,0.000177287219593097,4,"Phoenix Sky Harbor International",33.436,-112.009,"Newark Liberty International",0,0,0,107,7.83
6,7,1,"1800-1859",7,4,5,186,"Frontier Airlines Inc.",1110,11337,38,124691,1857122,0.000115725648276774,7.1346948724339e-06,3,"Albany International",42.746,-73.805,"Orlando International",0.75,0,0,68,4.7
6,7,0,"1500-1559",2,5,5,143,"Southwest Airlines Co.",2020,112879,903,220025,13382999,6.17823630146092e-05,9.88941230999822e-05,11,"Albuquerque International Sunport",35.042,-106.606,"Phoenix Sky Harbor International",0,0,0,88,7.61
6,7,0,"0600-0659",2,1,7,66,"SkyWest Airlines Inc.",1532,71188,187,103338,3472966,3.41926740144364e-05,9.90027880586417e-05,13,"McGhee Tyson",35.812,-83.992,"NONE",0,0,0,89,10.74
6,7,1,"1500-1559",3,1,4,129,"Allegiant Air",1532,11037,200,103338,1257616,1.32525800619836e-05,0.000107743475903927,11,"McGhee Tyson",35.812,-83.992,"NONE",0,0,0,89,10.74
6,7,0,"1300-1359",1,3,3,76,"Endeavor Air Inc.",1532,21319,416,103338,1212846,0,9.35127761744562e-05,5,"McGhee Tyson",35.812,-83.992,"Atlanta Municipal",0,0,0,89,10.74
6,7,0,"1800-1859",2,2,21,146,"Alaska Airlines Inc.",7929,23065,907,1023434,2884187,3.23314615661123e-05,0.000174601449726556,8,"San Diego International Lindbergh Fl",32.733,-117.187,"San Francisco International",0,0,0,68,5.14
6,7,0,"1700-1759",2,6,12,186,"Frontier Airlines Inc.",7929,11337,157,1023434,1857122,0.000115725648276774,7.1346948724339e-06,1,"San Diego International Lindbergh Fl",32.733,-117.187,"McCarran International",0,0,0,68,5.14
6,7,1,"1800-1859",8,6,11,143,"Southwest Airlines Co.",5313,112879,2956,614236,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"San Jose International",37.363,-121.941,"San Diego International Lindbergh Fl",0,0,0,73,6.49
6,7,0,"1700-1759",2,6,2,143,"Southwest Airlines Co.",1699,112879,707,178166,13382999,6.17823630146092e-05,9.88941230999822e-05,8,"Reno/Tahoe International",39.498,-119.768,"McCarran International",0,0,0,90,5.59
6,7,0,"0001-0559",7,1,8,291,"United Air Lines Inc.",14595,53737,5054,1908862,8501631,0.000253804240621594,0.000228985473493263,24,"San Francisco International",37.619,-122.375,"NONE",0,0,0,66,12.53
6,7,0,"2200-2259",10,4,33,142,"United Air Lines Inc.",14595,53737,5054,1908862,8501631,0.000253804240621594,0.000228985473493263,18,"San Francisco International",37.619,-122.375,"Atlanta Municipal",0,0,0,66,12.53
6,7,0,"0700-0759",4,1,18,143,"Southwest Airlines Co.",5711,112879,2064,690385,13382999,6.17823630146092e-05,9.88941230999822e-05,20,"Austin - Bergstrom International",30.194,-97.67,"NONE",0.65,0,0,96,13.42
6,7,0,"1100-1159",2,3,9,143,"Southwest Airlines Co.",5891,112879,5447,673221,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Dallas Love Field",32.847,-96.853,"Louis Armstrong New Orleans International",1.76,0,0,84,9.84
6,7,0,"1200-1259",8,3,12,173,"United Air Lines Inc.",5529,53737,658,800302,8501631,0.000253804240621594,0.000228985473493263,18,"Portland International",45.589,-122.595,"Houston Intercontinental",0,0,0,82,7.61
6,4,0,"0800-0859",9,1,38,187,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,5,"Philadelphia International",39.868,-75.249,"NONE",0,0,0,86,9.62
6,4,0,"0800-0859",2,2,38,76,"Midwest Airline, Inc.",10055,26990,1741,1297685,1529740,1.25293581928874e-06,0.00012382274422797,5,"Philadelphia International",39.868,-75.249,"Rochester Monroe County",0,0,0,86,9.62
6,4,0,"1200-1259",2,2,26,99,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,11,"Philadelphia International",39.868,-75.249,"Minneapolis-St Paul International",0,0,0,86,9.62
6,4,0,"1900-1959",10,3,17,146,"Alaska Airlines Inc.",10055,23065,139,1297685,2884187,3.23314615661123e-05,0.000174601449726556,8,"Philadelphia International",39.868,-75.249,"Los Angeles International",0,0,0,86,9.62
6,5,0,"1800-1859",10,2,23,187,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,7,"Philadelphia International",39.868,-75.249,"San Diego International Lindbergh Fl",0,0,0,83,5.82
6,5,0,"1400-1459",4,3,15,110,"Delta Air Lines Inc.",10055,87183,557,1297685,12460183,0.00014416588498786,0.000148660200942204,18,"Philadelphia International",39.868,-75.249,"Minneapolis-St Paul International",0,0,0,83,5.82
6,5,0,"1500-1559",2,4,33,76,"Midwest Airline, Inc.",10055,26990,1741,1297685,1529740,1.25293581928874e-06,0.00012382274422797,11,"Philadelphia International",39.868,-75.249,"Kansas City International",0,0,0,83,5.82
6,5,0,"1800-1859",2,5,23,128,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,20,"Philadelphia International",39.868,-75.249,"Nashville International",0,0,0,83,5.82
6,7,0,"0600-0659",4,1,22,143,"Southwest Airlines Co.",10055,112879,698,1297685,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"Philadelphia International",39.868,-75.249,"NONE",0,0,0,81,14.09
6,7,0,"0001-0559",2,1,3,100,"JetBlue Airways",10055,24204,222,1297685,3190369,0.000160038925478751,0.00012686617611397,14,"Philadelphia International",39.868,-75.249,"NONE",0,0,0,81,14.09
6,7,0,"1500-1559",2,3,28,160,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,6,"Philadelphia International",39.868,-75.249,"Dallas Fort Worth Regional",0,0,0,81,14.09
6,5,0,"1200-1259",6,2,25,175,"Southwest Airlines Co.",10055,112879,698,1297685,13382999,6.17823630146092e-05,9.88941230999822e-05,3,"Philadelphia International",39.868,-75.249,"Lambert-St. Louis International",0,0,0,73,16.33
6,5,1,"2100-2159",4,3,28,187,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,18,"Philadelphia International",39.868,-75.249,"Chicago O'Hare International",0,0,0,73,16.33
6,6,1,"2100-2159",4,2,22,70,"Comair Inc.",10055,24179,1363,1297685,1245396,0,8.99981056904297e-05,18,"Philadelphia International",39.868,-75.249,"Norfolk International",0,0,0,81,11.41
6,7,0,"1000-1059",2,2,27,50,"Comair Inc.",10055,24179,1363,1297685,1245396,0,8.99981056904297e-05,15,"Philadelphia International",39.868,-75.249,"Akron-Canton Regional",0.04,0,0,82,9.84
6,7,1,"0700-0759",10,2,16,160,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,18,"Philadelphia International",39.868,-75.249,"Logan International",0.04,0,0,82,9.84
6,7,1,"1300-1359",2,4,17,99,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,11,"Philadelphia International",39.868,-75.249,"Logan International",0.04,0,0,82,9.84
6,1,0,"1200-1259",3,2,25,99,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,12,"Philadelphia International",39.868,-75.249,"Austin - Bergstrom International",0.11,0,0,80,5.14
6,1,1,"2100-2159",3,6,28,128,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,19,"Philadelphia International",39.868,-75.249,"Douglas Municipal",0.11,0,0,80,5.14
6,2,0,"1300-1359",2,2,15,99,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,12,"Philadelphia International",39.868,-75.249,"Logan International",0,0,0,83,6.71
6,5,1,"1400-1459",1,2,15,50,"Comair Inc.",10055,24179,1363,1297685,1245396,0,8.99981056904297e-05,15,"Philadelphia International",39.868,-75.249,"Akron-Canton Regional",0.05,0,0,81,15.21
6,6,0,"0700-0759",3,1,11,175,"Southwest Airlines Co.",10055,112879,698,1297685,13382999,6.17823630146092e-05,9.88941230999822e-05,3,"Philadelphia International",39.868,-75.249,"NONE",0,0,0,82,11.41
6,6,0,"0800-0859",5,1,33,76,"Midwest Airline, Inc.",10055,26990,1741,1297685,1529740,1.25293581928874e-06,0.00012382274422797,11,"Philadelphia International",39.868,-75.249,"NONE",0,0,0,82,11.41
6,7,1,"1500-1559",6,1,26,176,"American Airlines Inc.",10055,76419,3879,1297685,11744595,9.82082928995461e-05,0.000177287219593097,17,"Philadelphia International",39.868,-75.249,"NONE",0,0,0,84,8.28
6,1,0,"0800-0859",1,2,37,76,"Midwest Airline, Inc.",10055,26990,1741,1297685,1529740,1.25293581928874e-06,0.00012382274422797,5,"Philadelphia International",39.868,-75.249,"Kent County",0,0,0,86,5.59
6,3,0,"0800-0859",1,2,36,76,"Midwest Airline, Inc.",10055,26990,1741,1297685,1529740,1.25293581928874e-06,0.00012382274422797,5,"Philadelphia International",39.868,-75.249,"Standiford Field",0,0,0,90,6.93
6,3,1,"1200-1259",4,3,24,70,"Comair Inc.",10055,24179,1363,1297685,1245396,0,8.99981056904297e-05,15,"Philadelphia International",39.868,-75.249,"Greenville-Spartanburg",0,0,0,90,6.93
6,3,0,"1500-1559",2,4,29,90,"Comair Inc.",10055,24179,1363,1297685,1245396,0,8.99981056904297e-05,3,"Philadelphia International",39.868,-75.249,"Cincinnati/Northern Kentucky International",0,0,0,90,6.93
6,5,0,"1200-1259",3,4,25,76,"Midwest Airline, Inc.",10055,26990,1741,1297685,1529740,1.25293581928874e-06,0.00012382274422797,12,"Philadelphia International",39.868,-75.249,"Detroit Metro Wayne County",0.09,0,0,93,4.7
6,6,1,"1700-1759",9,3,17,186,"Frontier Airlines Inc.",10055,11337,474,1297685,1857122,0.000115725648276774,7.1346948724339e-06,1,"Philadelphia International",39.868,-75.249,"Orlando International",0.09,0,0,94,8.5
6,7,0,"1500-1559",7,3,32,142,"United Air Lines Inc.",10055,53737,388,1297685,8501631,0.000253804240621594,0.000228985473493263,18,"Philadelphia International",39.868,-75.249,"Chicago O'Hare International",0.37,0,0,82,7.16
6,7,0,"0800-0859",2,1,24,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Friendship International",39.176,-76.671,"NONE",0,0,0,86,6.71
6,5,0,"1000-1059",5,2,24,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,12,"Friendship International",39.176,-76.671,"Kansas City International",0.01,0,0,84,12.53
6,2,0,"1300-1359",4,4,22,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,14,"Friendship International",39.176,-76.671,"Portland International Jetport",0.06,0,0,91,7.61
6,2,0,"1600-1659",2,4,19,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,18,"Friendship International",39.176,-76.671,"Bradley International",0.06,0,0,91,7.61
6,3,0,"0600-0659",3,1,33,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,14,"Friendship International",39.176,-76.671,"NONE",0,0,0,93,7.16
6,3,1,"2200-2259",1,1,10,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"Friendship International",39.176,-76.671,"NONE",0,0,0,93,7.16
6,5,0,"0700-0759",10,1,13,178,"Spirit Air Lines",8896,17553,888,1093478,2688839,9.17372392570424e-06,0.000124651073071562,9,"Friendship International",39.176,-76.671,"NONE",0,0,0,97,4.47
6,5,0,"0800-0859",2,2,30,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,12,"Friendship International",39.176,-76.671,"Long Island MacArthur",0,0,0,97,4.47
6,1,0,"1000-1059",2,2,38,154,"United Air Lines Inc.",18543,53737,2442,2780593,8501631,0.000253804240621594,0.000228985473493263,3,"Los Angeles International",33.942,-118.408,"San Francisco International",0,0,0,69,6.26
6,4,1,"0900-0959",2,1,58,143,"Southwest Airlines Co.",18543,112879,3286,2780593,13382999,6.17823630146092e-05,9.88941230999822e-05,10,"Los Angeles International",33.942,-118.408,"NONE",0,0,0,72,7.61
6,4,0,"1600-1659",1,2,22,143,"Southwest Airlines Co.",18543,112879,3286,2780593,13382999,6.17823630146092e-05,9.88941230999822e-05,12,"Los Angeles International",33.942,-118.408,"McCarran International",0,0,0,72,7.61
6,4,0,"0900-0959",3,2,58,66,"SkyWest Airlines Inc.",18543,71188,2559,2780593,3472966,3.41926740144364e-05,9.90027880586417e-05,14,"Los Angeles International",33.942,-118.408,"Salt Lake City International",0,0,0,72,7.61
6,6,0,"0800-0859",4,2,35,76,"Midwest Airline, Inc.",10055,26990,1741,1297685,1529740,1.25293581928874e-06,0.00012382274422797,5,"Philadelphia International",39.868,-75.249,"Syracuse Hancock International",0.01,0,0,84,5.59
6,7,0,"0700-0759",4,1,17,175,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"Friendship International",39.176,-76.671,"NONE",0,0,0,86,5.14
6,7,0,"1300-1359",2,2,18,157,"Delta Air Lines Inc.",8896,87183,640,1093478,12460183,0.00014416588498786,0.000148660200942204,28,"Friendship International",39.176,-76.671,"Minneapolis-St Paul International",0,0,0,86,5.14
6,7,1,"1600-1659",4,4,18,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,10,"Friendship International",39.176,-76.671,"San Antonio International",0,0,0,86,5.14
6,5,0,"1700-1759",2,4,42,149,"Alaska Airlines Inc.",18543,23065,1727,2780593,2884187,3.23314615661123e-05,0.000174601449726556,13,"Los Angeles International",33.942,-118.408,"Seattle International",0,0,0,70,8.05
6,5,1,"1900-1959",2,6,34,143,"Southwest Airlines Co.",18543,112879,3286,2780593,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"Los Angeles International",33.942,-118.408,"Portland International",0,0,0,70,8.05
6,6,0,"1300-1359",2,3,16,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"Friendship International",39.176,-76.671,"Logan International",0,0,0,87,4.47
6,6,0,"1600-1659",2,3,14,143,"Southwest Airlines Co.",8896,112879,5860,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Friendship International",39.176,-76.671,"Austin - Bergstrom International",0,0,0,87,4.47
6,3,0,"0700-0759",8,1,20,191,"Delta Air Lines Inc.",7929,87183,810,1023434,12460183,0.00014416588498786,0.000148660200942204,1,"San Diego International Lindbergh Fl",32.733,-117.187,"NONE",0,0,0,68,6.26
6,3,0,"0700-0759",10,1,20,160,"Delta Air Lines Inc.",7929,87183,810,1023434,12460183,0.00014416588498786,0.000148660200942204,18,"San Diego International Lindbergh Fl",32.733,-117.187,"NONE",0,0,0,68,6.26
6,3,0,"1400-1459",7,3,15,173,"United Air Lines Inc.",7929,53737,840,1023434,8501631,0.000253804240621594,0.000228985473493263,3,"San Diego International Lindbergh Fl",32.733,-117.187,"Houston Intercontinental",0,0,0,68,6.26
6,4,0,"0700-0759",10,1,19,187,"American Airlines Inc.",7929,76419,777,1023434,11744595,9.82082928995461e-05,0.000177287219593097,7,"San Diego International Lindbergh Fl",32.733,-117.187,"NONE",0,0,0,67,5.37
6,5,0,"1900-1959",2,6,8,70,"SkyWest Airlines Inc.",7929,71188,601,1023434,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"San Diego International Lindbergh Fl",32.733,-117.187,"Fresno Air Terminal",0,0,0,67,5.14
6,7,0,"0600-0659",10,1,26,154,"United Air Lines Inc.",7929,53737,840,1023434,8501631,0.000253804240621594,0.000228985473493263,17,"San Diego International Lindbergh Fl",32.733,-117.187,"NONE",0,0,0,73,5.82
6,7,0,"1800-1859",2,7,22,143,"Southwest Airlines Co.",7929,112879,3367,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"San Diego International Lindbergh Fl",32.733,-117.187,"Tucson International",0,0,0,73,5.82
6,2,0,"0800-0859",2,2,20,143,"Southwest Airlines Co.",7929,112879,3367,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"San Diego International Lindbergh Fl",32.733,-117.187,"Metropolitan Oakland International",0,0,0,68,6.04
6,2,0,"1800-1859",3,4,16,76,"SkyWest Airlines Inc.",7929,71188,601,1023434,3472966,3.41926740144364e-05,9.90027880586417e-05,3,"San Diego International Lindbergh Fl",32.733,-117.187,"Dallas Love Field",0,0,0,68,6.04
6,1,0,"1100-1159",5,2,17,129,"Allegiant Air",7929,11037,33,1023434,1257616,1.32525800619836e-05,0.000107743475903927,11,"San Diego International Lindbergh Fl",32.733,-117.187,"Bellingham International",0,0,0,70,5.59
6,1,0,"1200-1259",8,3,15,191,"Delta Air Lines Inc.",7929,87183,810,1023434,12460183,0.00014416588498786,0.000148660200942204,2,"San Diego International Lindbergh Fl",32.733,-117.187,"Atlanta Municipal",0,0,0,70,5.59
6,1,0,"1500-1559",2,4,14,228,"Spirit Air Lines",7929,17553,235,1023434,2688839,9.17372392570424e-06,0.000124651073071562,3,"San Diego International Lindbergh Fl",32.733,-117.187,"McCarran International",0,0,0,70,5.59
6,1,0,"2200-2259",2,9,14,143,"Southwest Airlines Co.",7929,112879,3367,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,18,"San Diego International Lindbergh Fl",32.733,-117.187,"San Jose International",0,0,0,70,5.59
6,2,0,"1100-1159",5,2,17,157,"Delta Air Lines Inc.",7929,87183,810,1023434,12460183,0.00014416588498786,0.000148660200942204,20,"San Diego International Lindbergh Fl",32.733,-117.187,"Seattle International",0,0,0,69,5.59
6,3,0,"1600-1659",2,4,13,143,"Southwest Airlines Co.",7929,112879,3367,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"San Diego International Lindbergh Fl",32.733,-117.187,"Eppley Airfield",0,0,0,71,5.37
6,3,0,"1500-1559",6,4,13,76,"SkyWest Airlines Inc.",7929,71188,601,1023434,3472966,3.41926740144364e-05,9.90027880586417e-05,2,"San Diego International Lindbergh Fl",32.733,-117.187,"Sacramento International",0,0,0,71,5.37
6,4,0,"1800-1859",2,3,17,149,"Alaska Airlines Inc.",7929,23065,907,1023434,2884187,3.23314615661123e-05,0.000174601449726556,3,"San Diego International Lindbergh Fl",32.733,-117.187,"San Francisco International",0,0,0,72,6.04
6,4,0,"1000-1059",3,3,18,143,"Southwest Airlines Co.",7929,112879,3367,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,14,"San Diego International Lindbergh Fl",32.733,-117.187,"San Jose International",0,0,0,67,6.04
